,train_loss,test_loss_mae,learning_rate
0,1.2240845878158573,None,0.001
1,1.1222051223087743,0.9323930059657004,0.001
2,1.0315260188446451,0.8565752222258962,0.001
3,0.9203810302621868,0.8264789428873789,0.001
4,0.8511839278305416,0.687009551186504,0.001
5,0.8050007332321407,0.6735372440559771,0.001
6,0.770274410952852,0.6752371062144097,0.001
7,0.7313660932589057,0.6165581597531155,0.001
8,0.6970928680099522,0.7047962061517787,0.001
9,0.6849507593290178,0.6624460354888008,0.001
10,0.6786086729561043,0.6289188873762888,0.001
11,0.6615835646125875,0.6583617289132846,0.001
12,0.6441884807144356,0.6918951806700364,0.001
13,0.6338693167265408,0.6543440285547233,0.001
14,0.622891930703417,0.6515763185760072,0.001
15,0.6123834606763479,0.6366691892219553,0.001
16,0.5968141571542737,0.6895897288662054,0.001
17,0.6019286233825217,None,0.001
18,0.5970557813908743,None,0.001
19,0.5880301511130123,0.6221117013596038,0.001
20,0.5827136704098146,0.635531292265527,0.001
21,0.5755525403743337,0.6448249028951414,0.001
22,0.565645707784778,0.6230645147972631,0.001
23,0.565249222250092,0.6637986629816554,0.001
24,0.5604985456984997,0.518980813095938,0.001
25,0.5564844870760164,0.529381584048718,0.001
26,0.5423205610350712,0.5273715347510881,0.001
27,0.5385525934464317,0.6126152003918623,0.001
28,0.5465077279257948,None,0.001
29,0.5452036768591928,0.666599087047855,0.001
30,0.5316443125696948,0.5827113481324596,0.001
31,0.5292213665801737,0.5131819918472437,0.001
32,0.5282945163999231,0.5989588782073358,0.001
33,0.5319570793534529,None,0.001
34,0.5256836405870924,0.6406834821609694,0.001
35,0.5178908414566956,0.5389874947661909,0.001
36,0.5156290347488186,0.547997462158648,0.001
37,0.5155253449495691,0.5894013658656224,0.001
38,0.5036486007918454,0.5249132915418975,0.001
39,0.5098695556165952,0.5848448523776028,0.001
40,0.5094999500834558,None,0.001
41,0.5126319224605383,None,0.001
42,0.5025999855774116,0.5692495344977039,0.001
43,0.4988575593845264,0.5422056295731722,0.001
44,0.5027795391902107,None,0.001
45,0.5011079517970496,None,0.001
46,0.4986796897528651,0.6004069903054767,0.001
47,0.5015292392253969,None,0.001
48,0.49438162931419494,0.5974361820054124,0.001
49,0.4916340308467837,0.5654917324348968,0.001
50,0.5007010315574116,None,0.001
51,0.48857166601205676,0.5793321823289324,0.001
52,0.49434824172362557,None,0.001
53,0.4859230633575927,0.5518412946016279,0.001
54,0.48552928158554437,0.5759851288567082,0.001
55,0.4796545266999275,0.5555854362033398,0.001
56,0.4859225869555049,None,0.001
57,0.48173096542599214,None,0.001
58,0.47494613875014513,0.6587492479775559,0.001
59,0.4767303884229286,0.6142399714718954,0.001
60,0.47867221316305414,None,0.001
61,0.47850067971443655,None,0.001
62,0.4814853423044841,None,0.001
63,0.47185812396959903,0.5509523828543011,0.001
64,0.47259760027595893,None,0.001
65,0.47558337772214737,None,0.001
66,0.47652374770919304,None,0.001
67,0.47388042458699614,None,0.001
68,0.4673550115179136,0.5724493580428525,0.001
69,0.47087794069614514,0.5798501640198281,0.001
70,0.4673348590334766,0.546765987647667,0.001
71,0.46786124131505036,None,0.001
72,0.4660652690231036,0.5187439614164486,0.001
73,0.4629215082489167,0.49807712357523837,0.001
74,0.46479784370550487,None,0.001
75,0.4684924651800845,None,0.001
76,0.46169718973004953,0.5683208804287447,0.001
77,0.4612029635899164,0.5417285146737089,0.001
78,0.46327014785707527,None,0.001
79,0.4672819855039608,0.6005105754327198,0.001
80,0.45936643143663464,0.5523219807154931,0.001
81,0.45738661696064703,0.520712853222775,0.001
82,0.4638488081273395,None,0.001
83,0.45306566021902883,0.5347049587322046,0.001
84,0.46421412315493765,None,0.001
85,0.4591148218287357,None,0.001
86,0.459375144897257,None,0.001
87,0.45566692457417335,None,0.001
88,0.45361767981174217,None,0.001
89,0.44959493388577454,0.5461152933975499,0.001
90,0.4554207375308752,None,0.001
91,0.4549048930189035,None,0.001
92,0.4535264358421265,None,0.001
93,0.452657587501419,None,0.001
94,0.45565652593302997,None,0.001
95,0.44541933732193634,0.5464173608995984,0.001
96,0.44980610030763696,None,0.001
97,0.4470201790579726,None,0.001
98,0.45098619215068414,None,0.001
99,0.44713059475163686,0.5353374047757983,0.001
100,0.4516192049134951,None,0.001
101,0.4551906683407819,None,0.001
102,0.4022592524025045,0.49039219762324693,0.0005
103,0.40007680007211555,0.5458977275071468,0.0005
104,0.39650231531607516,0.5399900271663165,0.0005
105,0.3972460819339583,None,0.0005
106,0.3949392690628467,0.5079432862443459,0.0005
107,0.3885207227241078,0.49517287348072414,0.0005
108,0.3931247402716727,None,0.0005
109,0.39379800560677114,0.48595817756374793,0.0005
110,0.3921592548345527,None,0.0005
111,0.38811299739257427,0.5338226062761948,0.0005
112,0.3931449018161568,None,0.0005
113,0.38491003128592843,0.5516761101468908,0.0005
