,train_loss,test_loss_mae,learning_rate
0,2.1628878204358726,None,0.001
1,0.9286707617615435,0.9694406333034986,0.001
2,0.8743544368143096,1.2079616687069201,0.001
3,0.8091236544377388,1.5875645026768723,0.001
4,0.7804837313490621,1.229751026793702,0.001
5,0.7633236949308766,1.2962414679461962,0.001
6,0.7586232922811097,1.5501740909602544,0.001
7,0.7495807031973062,1.3311229127727142,0.001
8,0.7391148266460954,1.4642007693852463,0.001
9,0.7667255756120771,1.3778976528611901,0.001
10,0.7588851772056362,None,0.001
11,0.7473336077065215,None,0.001
12,0.7449041939803486,None,0.001
13,0.7502984620355764,None,0.001
14,0.7536094627203741,None,0.001
15,0.7017146316640873,1.4486657283077502,0.0005
16,0.7037176850221762,None,0.0005
17,0.7049913352947872,None,0.0005
18,0.7135991936553825,None,0.0005
19,0.7008797133776309,1.3564724122008232,0.0005
20,0.7011898940554242,None,0.0005
21,0.7067183593374435,None,0.0005
22,0.6798320901833854,1.4084179483047903,0.00025
23,0.6811808038035067,None,0.00025
24,0.6787655974249912,1.394560348497678,0.00025
25,0.678755940944742,1.4268520809199712,0.00025
26,0.6785356416941752,1.350906746028221,0.00025
27,0.6780525088890414,1.4109503716638643,0.00025
28,0.6769166466624765,1.5868265775785053,0.00025
29,0.6771955001800628,1.3943876942543134,0.00025
30,0.6767558338385233,1.498192899847684,0.00025
31,0.6762516757225819,1.3178395196183088,0.00025
32,0.6764345831068139,None,0.00025
33,0.675319801927886,1.3585171127972537,0.00025
34,0.674059602953831,1.3839813340200138,0.00025
35,0.6738881801364711,1.3375576865183163,0.00025
36,0.6747963996904999,None,0.00025
37,0.6719999294378024,1.1651405847235903,0.00025
38,0.6708383143907046,1.3127638199557996,0.00025
39,0.6646527874601907,1.3453133873743555,0.00025
40,0.6605673330175372,1.3901437880241707,0.00025
41,0.6581003506296114,1.2928814675709972,0.00025
42,0.6557370421329479,1.3396390447877857,0.00025
43,0.6521000179532768,1.2285794574920446,0.00025
44,0.6530273525041552,None,0.00025
45,0.6492931615972706,1.2397035654277018,0.00025
46,0.645446753419701,1.2918379976324839,0.00025
47,0.6446369067549592,1.1706652788266743,0.00025
48,0.6509164715032408,None,0.00025
49,0.6410364779537072,1.4241968066725013,0.00025
50,0.6403067736701739,1.5360362578744757,0.00025
51,0.6396625515124403,1.4724330983749807,0.00025
52,0.6342402001047386,1.4058527113640145,0.00025
53,0.6278603516254164,1.4152650326898653,0.00025
54,0.6265830122950723,1.356943279096525,0.00025
55,0.6253426378927506,1.235392689704895,0.00025
56,0.6218367026869761,1.498150298040207,0.00025
57,0.6228024452477512,None,0.00025
58,0.6227944071863057,None,0.00025
59,0.6211244536200391,1.4203409119828108,0.00025
60,0.6175965378860436,1.2817535057459792,0.00025
61,0.616554080807423,1.260945158462002,0.00025
62,0.6164931376004229,1.525198327351923,0.00025
63,0.6141074823860995,1.4960730843348047,0.00025
64,0.6114905743489673,1.2939467675065341,0.00025
65,0.6118135981758301,None,0.00025
66,0.6105111343273685,1.5280512375374362,0.00025
