,train_loss,test_loss_mae,learning_rate
0,1.5040276392450873,None,0.001
1,0.8895649828500968,1.831249662265656,0.001
2,0.8090990629669339,1.3525413718952495,0.001
3,0.7640729118984617,1.4220857726540534,0.001
4,0.7648204234910961,None,0.001
5,0.7480470046307306,1.3845239847329012,0.001
6,0.7393630191798314,0.8807509575679804,0.001
7,0.7319526589225006,1.5219823885115848,0.001
8,0.7273829616507311,1.577614567082399,0.001
9,0.7292584372099924,1.1728050139299624,0.001
10,0.7218224583015336,1.0346473998324885,0.001
11,0.7241344473313652,None,0.001
12,0.7268501481336784,None,0.001
13,0.7353063099705864,None,0.001
14,0.8579971970168966,None,0.001
15,0.8890202944550291,None,0.001
16,0.884355539529162,None,0.001
17,0.8554576816882061,None,0.0005
18,0.8393753265434841,None,0.0005
19,0.8176021654900765,1.5173398214540663,0.0005
20,0.8079609433226782,None,0.0005
21,0.8030294130183366,None,0.0005
22,0.8001459394194378,None,0.0005
23,0.7784477607342516,None,0.00025
24,0.7694867815194973,None,0.00025
25,0.749768182399971,None,0.00025
26,0.7454897883303261,None,0.00025
27,0.7447264514545892,None,0.00025
28,0.7412486664903989,None,0.00025
29,0.7279568083131338,1.624104909836107,0.000125
30,0.7276419296454584,None,0.000125
31,0.7254865285818765,None,0.000125
32,0.7264085690347071,None,0.000125
33,0.7238336205149264,None,0.000125
34,0.7217449612004369,1.7172141526914706,0.000125
35,0.7149110384707181,1.561381617928766,0.0001
36,0.713187967289752,1.5940015224894142,0.0001
37,0.703263445195412,1.6515404912316876,0.0001
38,0.6936296728005532,1.7466747643082006,0.0001
39,0.6709993179156012,1.5343144794178616,0.0001
40,0.6537029590330117,1.6150692044549686,0.0001
41,0.6401532180904093,1.5258832900387467,0.0001
42,0.6350690135415995,1.5710278100268855,0.0001
43,0.6276384907531871,1.4342492013979868,0.0001
44,0.6165754539994907,1.291838494076091,0.0001
45,0.6124367686354306,1.4903715085831417,0.0001
46,0.6090907571950549,1.4067395386422517,0.0001
47,0.6078343745964045,1.3750914506092193,0.0001
48,0.6071200786396642,1.3266771302861013,0.0001
49,0.603855713916608,1.456690582500142,0.0001
50,0.6014471535662685,1.2771720495193628,0.0001
51,0.5998610845651766,1.3141984214448625,0.0001
52,0.5997686201588079,1.3121529585996252,0.0001
53,0.5971812228986553,1.203899265854222,0.0001
54,0.5967330561410623,1.2345288517368826,0.0001
55,0.5965499304708778,1.3336293792269032,0.0001
56,0.5951810307972586,1.2154208782372202,0.0001
57,0.5939230497278257,1.2441343460113379,0.0001
58,0.5937648626410154,1.2337702835441395,0.0001
59,0.5927259786240626,1.3572860003276994,0.0001
