,train_loss,test_loss_mae,learning_rate
0,2.137189046814797,None,0.001
1,1.0319485923081473,0.8305541464260646,0.001
2,0.9504718000943414,0.7785368953432356,0.001
3,0.9381792642022304,1.5355848503112792,0.001
4,0.9016225344847721,0.7461343911715916,0.001
5,0.8800523352515817,0.7145331137520926,0.001
6,0.8717469235437106,0.731071047782898,0.001
7,0.8648877120751446,0.879531787122999,0.001
8,0.859092383249738,0.7157724506514413,0.001
9,0.8576434497117226,1.1255949933188303,0.001
10,0.8549086471541006,0.721176005090986,0.001
11,0.845248823069441,0.6494063513619559,0.001
12,0.826622608639347,0.6782438942364284,0.001
13,0.8223426432183559,0.621287705557687,0.001
14,0.8204841510953822,1.085204645565578,0.001
15,0.817320526140194,1.4284361158098493,0.001
16,0.8174871022044181,None,0.001
17,0.8086804261886097,0.6153588778632028,0.001
18,0.8215983380869811,None,0.001
19,0.8043422303033655,0.975502222946712,0.001
20,0.805767613568154,None,0.001
21,0.80610492224773,None,0.001
22,0.7967333605423756,0.6569586678913661,0.001
23,0.8005028551658698,None,0.001
24,0.8530205288852998,None,0.001
25,0.8554409344404965,None,0.001
26,0.8349124388273453,None,0.001
27,0.8145791692234087,None,0.001
28,0.8072466523078975,None,0.001
29,0.7616347886233672,1.1387925699778965,0.0005
30,0.7514912989186778,0.6137588541848319,0.0005
31,0.7547034651380122,None,0.0005
32,0.7540658634772945,None,0.0005
33,0.7544524019178773,None,0.0005
34,0.7505863688186005,0.691604311806815,0.0005
35,0.748564933831311,0.8612692863600595,0.0005
36,0.7460783978897729,0.6142070089067732,0.0005
37,0.7488214953140958,None,0.0005
38,0.7498833839436866,None,0.0005
39,0.7446288888517064,0.6478456027167184,0.0005
40,0.7444390797484438,0.7520195766857692,0.0005
41,0.7419207229056977,0.8731199370111737,0.0005
42,0.7428253017243484,None,0.0005
43,0.7462695057195531,None,0.0005
44,0.7416983648688794,0.6297243990216936,0.0005
45,0.7417693051549722,None,0.0005
46,0.7471152064521956,None,0.0005
47,0.7400101187741895,0.8217652072225298,0.0005
48,0.7421926807982145,None,0.0005
49,0.740062448855849,0.6733412637029376,0.0005
50,0.7417221072601258,None,0.0005
51,0.7450686501207471,None,0.0005
52,0.7443172229543665,None,0.0005
53,0.7416174736212505,None,0.0005
54,0.7189040357836479,0.633181722164154,0.00025
55,0.7145987105831736,0.6383316077504839,0.00025
56,0.7115341427956158,0.7367450356483459,0.00025
57,0.7000235239346554,0.6329476560865129,0.00025
58,0.6969001760039374,0.6637169245311192,0.00025
59,0.6950666826500419,0.6717921393258232,0.00025
