,train_loss,test_loss_mae,learning_rate
0,1.2272091896171071,None,0.001
1,1.1574529269257987,2.1597623285585947,0.001
2,1.1501415111591955,1.7985979483945527,0.001
3,1.1426183997739292,2.2697858793021988,0.001
4,1.140053510698411,1.8250676645849744,0.001
5,1.1332803996319467,1.9220564539415124,0.001
6,1.1319166823075368,1.8207786257249596,0.001
7,1.1315612269924171,2.1287431421071075,0.001
8,1.119697781091691,1.9983913376383537,0.001
9,1.1208833757558287,2.316232057383461,0.001
10,1.1152229969919671,2.247512493690435,0.001
11,1.1153305279496453,None,0.001
12,1.1141758878180321,2.0522639873254036,0.001
13,1.111162956456506,2.3713351670842973,0.001
14,1.1083160777821675,2.593874906971507,0.001
15,1.1106864431810977,None,0.001
16,1.1083218698058048,None,0.001
17,1.1059636397402077,2.106471329709909,0.001
18,1.1080747859860403,None,0.001
19,1.1026256956399885,2.465405773942488,0.001
20,1.1089615255708065,None,0.001
21,1.1050066943872319,None,0.001
22,1.1066003067371173,None,0.001
23,1.0997301621217255,2.0753868844387307,0.001
24,1.1008479768258914,None,0.001
25,1.0991057210357478,2.099166490735799,0.001
26,1.1009302600299604,None,0.001
27,1.09637130114854,2.1424236750080636,0.001
28,1.0993221804897966,None,0.001
29,1.1011187782296703,2.361334483988964,0.001
30,1.0953950311275238,2.093470782259085,0.001
31,1.0971152332722653,None,0.001
32,1.0971803142279142,None,0.001
33,1.0997906261562196,None,0.001
34,1.0857456306405102,2.294171643083113,0.0005
35,1.0867823439498319,None,0.0005
36,1.0787214355038217,2.1934175160679503,0.0005
37,1.0818578489429627,None,0.0005
38,1.0795858050882003,None,0.0005
39,1.0757367113250498,1.982001095792673,0.0005
40,1.0798183190191761,None,0.0005
41,1.0762853360101297,None,0.0005
42,1.0788592347927062,None,0.0005
43,1.0800419902694205,None,0.0005
44,1.079396997848236,None,0.0005
45,1.0752044530576264,2.120991696406455,0.0005
46,1.0726838420306277,2.2465172283840875,0.00025
47,1.067763567661823,2.2079593352157705,0.00025
48,1.0711811972213976,None,0.00025
49,1.0689216302479152,2.2014047142362942,0.00025
50,1.068570537152215,None,0.00025
51,1.0704793179792846,None,0.00025
52,1.0692482612543397,None,0.00025
53,1.0715160751954103,None,0.00025
54,1.0651137709894014,2.127801815088648,0.000125
55,1.0624054734555997,2.138258295337649,0.000125
56,1.0632787054669837,None,0.000125
57,1.0590800303646728,2.1047009882265635,0.000125
58,1.0601949758108236,None,0.000125
59,1.0622360889728253,2.061466354523262,0.000125
60,1.0569896158288232,2.192031644556644,0.000125
61,1.0643408142570843,None,0.000125
62,1.0580508858290645,None,0.000125
63,1.0561763214986961,2.1433642310817747,0.000125
64,1.0611995511118728,None,0.000125
65,1.0586476078530316,None,0.000125
66,1.0590561491686727,None,0.000125
67,1.0553965431155887,2.056226963544414,0.0001
68,1.0552319639768355,2.1224773748077617,0.0001
