,train_loss,test_loss_mae,learning_rate
0,1.8524363712441507,None,0.001
1,0.985782406268337,0.8156587197862822,0.001
2,0.8949436982339896,0.8141422822557647,0.001
3,0.8638627196457546,1.2324941269282637,0.001
4,0.8524636258685766,1.5500463629591055,0.001
5,0.8505974133742986,1.1123367720636828,0.001
6,0.8279634825298922,0.7059417519076118,0.001
7,0.8152844579725614,1.0252763435758394,0.001
8,0.8066255513763906,0.7246417563537072,0.001
9,0.8113336455840257,0.7355924137707415,0.001
10,0.809541654048781,None,0.001
11,0.8121681764175972,None,0.001
12,0.8043008882332884,1.0546023870336598,0.001
13,0.7742385671802643,0.9456839047629257,0.001
14,0.7619183278545428,1.2744982111042944,0.001
15,0.7556260586498939,0.9648126240434318,0.001
16,0.7430859736694502,0.946272561467927,0.001
17,0.7617690852964002,None,0.001
18,0.764721693401799,None,0.001
19,0.7724547231034625,1.1108768294597495,0.001
20,0.762423389044989,None,0.001
21,0.7599604200986388,None,0.001
22,0.759236732404666,None,0.001
23,0.7294901822923137,1.2837050396820595,0.0005
24,0.7319768657590008,None,0.0005
25,0.7292615216843413,1.3514638740440894,0.0005
26,0.7301181202679395,None,0.0005
27,0.7257606175587127,1.4908802143458662,0.0005
28,0.7338934580601263,None,0.0005
29,0.7234489282769303,1.0067170287000722,0.0005
30,0.7258608493155333,None,0.0005
31,0.7250353425454754,None,0.0005
32,0.7236844524149609,None,0.0005
33,0.7215686526151068,1.009713297465752,0.0005
34,0.7283598212399411,None,0.0005
35,0.7241912297318117,None,0.0005
36,0.7242963154894808,None,0.0005
37,0.7266657453407599,None,0.0005
38,0.723501748320684,None,0.0005
39,0.7198887549248358,1.4805716383046117,0.0005
40,0.7215618151013674,None,0.0005
41,0.7128189802750985,1.2531565107148268,0.0005
42,0.7146983720794962,None,0.0005
43,0.71331160461891,None,0.0005
44,0.7128454825932609,None,0.0005
45,0.7177822465500736,None,0.0005
46,0.710849625143704,1.2700880922120192,0.0005
47,0.7091964316378067,1.013279732342424,0.0005
48,0.7073709939678228,1.0925458587449173,0.0005
49,0.7103917489420124,0.9687309733752547,0.0005
50,0.7104614750599028,None,0.0005
51,0.7104403778427009,None,0.0005
52,0.7109341276258226,None,0.0005
53,0.7106402286298927,None,0.0005
54,0.7093656363220231,None,0.0005
55,0.6930252092888236,1.0059487696351677,0.00025
56,0.6932858036560408,None,0.00025
57,0.6935474606240455,None,0.00025
58,0.693872677248689,None,0.00025
59,0.6926952801984172,1.2922160403481846,0.00025
60,0.6823508390719087,0.6652544021606446,0.00025
61,0.6737972554148929,0.9709673675997504,0.00025
62,0.6673824865101672,0.7246385340032906,0.00025
63,0.6657397595682687,0.630792748105937,0.00025
64,0.6606514942249161,0.9202249041919051,0.00025
65,0.6592312642816947,0.828286887037343,0.00025
66,0.6570627503714566,0.8322228530357624,0.00025
67,0.6572768883729051,None,0.00025
68,0.6531786494292262,0.8144747310671313,0.00025
69,0.6520154538601616,1.0262643912742877,0.00025
70,0.6497350115682409,0.6912252907095284,0.00025
71,0.6522314001182474,None,0.00025
72,0.6461155002438304,0.9190491853089168,0.00025
73,0.6442572069144843,0.6465785634928736,0.00025
74,0.6431752087628547,0.7187117231303248,0.00025
75,0.6432687612957468,None,0.00025
76,0.6429440316955995,1.19048823570383,0.00025
77,0.6388181545372743,1.1088847900259085,0.00025
78,0.6363483589577931,0.844047538576455,0.00025
79,0.6344984987516359,0.5301221395361012,0.00025
80,0.6363150922098703,None,0.00025
81,0.6349023425789958,None,0.00025
82,0.6335712084200309,0.7707857543024523,0.00025
83,0.6324409466796739,0.9177011214453599,0.00025
84,0.6331556550406001,None,0.00025
85,0.6302169691156355,0.8529017362101324,0.00025
86,0.6317797582251462,None,0.00025
87,0.6315369301809377,None,0.00025
88,0.6296950200006214,0.5193409377130969,0.00025
89,0.6316918536204948,0.8210382346449228,0.00025
90,0.6269575446441423,1.0929444091073397,0.00025
91,0.6266527328505823,1.0097605812138524,0.00025
92,0.6250121478898925,0.5461523479428785,0.00025
93,0.6252770345927381,None,0.00025
94,0.6247612610137601,0.6520058894979542,0.00025
95,0.6249497766978961,None,0.00025
96,0.6231340193984269,0.5295152812168515,0.00025
97,0.6259329749907204,None,0.00025
98,0.6254282472259505,None,0.00025
99,0.6300179045302304,0.762373541552445,0.00025
100,0.6207032736371629,0.5553468025963882,0.00025
101,0.6220613362430812,None,0.00025
102,0.6214395583232211,None,0.00025
103,0.6209154827529332,None,0.00025
104,0.6172112377594234,0.6026894092559815,0.00025
105,0.6203570979304724,None,0.00025
106,0.6206542115919536,None,0.00025
107,0.6198466116297061,None,0.00025
108,0.6169094761395325,0.7506033054713546,0.00025
109,0.6174948767361028,1.0815747963971105,0.00025
110,0.6174747136280486,None,0.00025
111,0.6011683490635342,0.5460321763466145,0.000125
112,0.5988439034910849,0.5431056791338428,0.000125
113,0.5964939525522949,0.6377378044457271,0.000125
114,0.5953325945315777,0.5459690957233824,0.000125
115,0.5963010083235876,None,0.000125
116,0.5963793635152479,None,0.000125
117,0.5901495324799835,0.5399470962327102,0.000125
118,0.5899514519980665,0.578086531984395,0.000125
119,0.5884707439060347,0.5833297951468106,0.000125
120,0.5937144886419491,None,0.000125
121,0.5924186251890462,None,0.000125
122,0.5935424362605188,None,0.000125
123,0.5938637673995972,None,0.000125
124,0.5905892440478672,None,0.000125
125,0.5902327463842398,None,0.000125
126,0.5883027969885876,0.5281225837510207,0.0001
127,0.5875513322598457,0.5569084163369804,0.0001
128,0.5875230736678682,0.5306757696743669,0.0001
129,0.5865115047555595,0.5525725668874281,0.0001
130,0.5873248781196785,None,0.0001
131,0.58631480228338,0.5276804845908593,0.0001
132,0.5854709822705801,0.5422018478656637,0.0001
133,0.5849015162273077,0.5297489725310227,0.0001
134,0.584440499730953,0.5210657062201665,0.0001
135,0.5853621720653305,None,0.0001
136,0.5824917587899849,0.5508419900104917,0.0001
137,0.5835515824860725,None,0.0001
