,train_loss,test_loss_mae,learning_rate
0,1.2720976644849658,None,0.001
1,1.177326061284806,1.0768713025904413,0.001
2,1.1655363117091155,1.2880744026668036,0.001
3,1.1603891642814863,1.1061783669599847,0.001
4,1.1507408391336515,1.29197332681115,0.001
5,1.153274376368302,None,0.001
6,1.148951976814623,1.148966176830121,0.001
7,1.1430306695976076,1.0348363057890935,0.001
8,1.1384916777098784,1.4279524909916208,0.001
9,1.1352267253121509,1.5617909730370365,0.001
10,1.13520400681882,1.4413547917978087,0.001
11,1.1302596923681345,0.9935253840773853,0.001
12,1.129901890698554,1.1797169443386704,0.001
13,1.1322668803182676,None,0.001
14,1.1294800125402933,1.2474267738968579,0.001
15,1.123879114945529,1.0218317010509435,0.001
16,1.1245702616149784,None,0.001
17,1.12286866384626,1.3188399065786334,0.001
18,1.120849650840917,1.2996289110895414,0.001
19,1.1169063878437033,1.4231602775516794,0.001
20,1.1139826371551462,1.3807085933969983,0.001
21,1.11652967631232,None,0.001
22,1.120380038870193,None,0.001
23,1.116349499408424,None,0.001
24,1.1195737613092993,None,0.001
25,1.1134367470217246,1.0074939556975864,0.001
26,1.116081784085329,None,0.001
27,1.1011135122974547,1.3931808841762259,0.0005
28,1.1002999168418854,1.2153938336158867,0.0005
29,1.0936994917642713,1.1606537036041715,0.0005
30,1.0930458331245116,1.1865152060095943,0.0005
31,1.0943530009412485,None,0.0005
32,1.095694327274223,None,0.0005
33,1.090793358885276,1.3095619820836764,0.0005
34,1.0907246319225665,1.2734399930754705,0.0005
35,1.095545233875087,None,0.0005
36,1.0912573487778021,None,0.0005
37,1.0904445590293137,1.2625749395854438,0.0005
38,1.0888118185948885,1.3724092953240694,0.0005
39,1.0916148754422124,1.3810155249353666,0.0005
40,1.0910048859608017,None,0.0005
41,1.0887773884906802,1.237138421499907,0.0005
42,1.0887979888133987,None,0.0005
43,1.0866735003426993,1.3251158258808193,0.0005
44,1.0834020681330427,1.1199356883319456,0.0005
45,1.0885797487292466,None,0.0005
46,1.0883358371150837,None,0.0005
47,1.0850462857868814,None,0.0005
48,1.088088082605495,None,0.0005
49,1.088374381761174,1.1541559881238794,0.0005
50,1.0879418657445628,None,0.0005
51,1.0836514359366702,None,0.00025
52,1.0780923674512317,1.2904137839132281,0.00025
53,1.0768417858729886,1.1125363976208131,0.00025
54,1.0789391000480721,None,0.00025
55,1.0769820862669286,None,0.00025
56,1.0754819164213962,1.2702637067481652,0.00025
57,1.0773367858464422,None,0.00025
58,1.0768235358481384,None,0.00025
59,1.0752456289464631,1.2058995930116567,0.00025
60,1.0724838021876333,1.1098844321806038,0.00025
61,1.0713197143264335,1.1959112160241425,0.00025
62,1.0780141033860926,None,0.00025
63,1.0794720729509588,None,0.00025
64,1.0722746429053682,None,0.00025
65,1.0723452427773574,None,0.00025
66,1.0754883208794856,None,0.00025
67,1.075917469993973,None,0.00025
68,1.066262104471491,1.271045808649775,0.000125
69,1.0673570008648188,1.3557508034492607,0.000125
70,1.07077788398451,None,0.000125
71,1.0671164023047373,None,0.000125
72,1.0660371603352836,1.2282892042131566,0.000125
73,1.0684630497015923,None,0.000125
74,1.064524584903348,1.225935124639255,0.000125
75,1.0716639234634016,None,0.000125
76,1.0621709700455544,1.1670058157906604,0.000125
77,1.0682407477121243,None,0.000125
78,1.0683877019194419,None,0.000125
79,1.0620879646874222,1.2762453235797029,0.000125
80,1.0646338940736189,None,0.000125
81,1.0653722476802154,None,0.000125
82,1.063268034689427,None,0.000125
83,1.0625600426144248,None,0.0001
84,1.064780705360127,None,0.0001
85,1.0631657345290941,None,0.0001
86,1.0650140090018119,None,0.0001
87,1.0643060894984306,None,0.0001
